id	parity	herd	ys	sex	dam	bw	day115	adg115	bf115	lma115	lean115
DDSHXX514047902	2	17	141	2	DDUSWFD13021509	2.24	148.3	760.35	12.09	46.62	57.8
DDSHXX518093003	1	14	181	1	DDSHXX517096702	1.55	188.96	600.39	10.98	44.79	57.47
DDSHXX517143201	2	16	172	1	DDSHXX516045604	1.9	177.2	638.26	15.13	42.13	54.97
DDSHXX516172602	4	12	162	2	DDSHXX514042006	2.05	182.8	617.89	13.21	48.06	57.97
DDSHXX518251504	5	11	183	2	DDSHXX516082704	2	188.35	599.95	9.98	47.87	59.03
DDSHXX517174608	1	14	172	2	DDSHXX516178104	1.5	184.37	615.61	13.74	45.98	56.97
DDSHXX515005307	3	18	154	1	DDUSWFD13021905	1.52	175.56	646.39	9.62	39.75	55.96
DDSHXX516144505	2	14	162	1	DDSHXX515041504	1.8	170.7	663.15	8.01	36.23	55.14
DDSHXX516222102	2	16	163	2	DDSHXX515106508	1.75	181.36	624.45	12.13	47.03	57.95
DDSHXX518013904	6	12	184	2	DDSHXX515046306	2.2	171.33	658.38	15.12	51.91	58.82
DDSHXX518040111	3	17	184	1	DDSHXX516079704	1.3	179.34	633.99	12.16	41.12	55.61
DDSHXX517239603	2	11	173	1	DDSHXX516097802	1.65	189.46	598.28	9.55	40.18	56.16
DDSHXX518042006	1	18	184	2	DDSHXX517055302	1.4	197.25	575.92	12.12	44.52	56.96
DDSHXX517163408	1	17	172	2	DDSHXX516163606	1.6	178.73	634.48	10.23	46.5	58.4
DDSHXX517078603	2	11	171	1	DDSHXX515231202	1.85	159.91	707.59	19.82	43.06	53.7
DDSHXX517201205	1	13	172	1	DDSHXX516207502	1.75	186.21	608.18	15.17	41.06	54.54
DDSHXX518114612	1	15	181	2	DDSHXX517126706	1.65	180.94	626.45	12.47	47.62	58.06
DDSHXX516248202	2	14	163	2	DDSHXX515134008	1.85	176.56	640.86	12.62	47.19	57.84
DDSHXX516231001	4	17	163	1	DDSHXX514094312	1.75	162.26	697.95	13.68	38.96	54.24
DDSHXX517111902	1	11	171	2	DDSHXX516120112	1.95	175.1	645.63	12.23	48.97	58.67
DDSHXX518002701	2	12	184	1	DDSHXX516187108	1.3	164.32	691.94	17.71	41.2	53.71
DDSHXX514106812	3	18	143	2	DDUSWFD13021206	1.7	197.57	573.47	10.99	53.82	61.01
DDSHXX517287907	2	14	173	1	DDSHXX516141610	1.55	181.73	624.28	11.57	40.7	55.66
DDSHXX517249902	4	18	173	2	DDSHXX515161902	2.25	189.86	593.86	11.2	41.01	55.91
DDSHXX518224203	4	13	183	1	DDSHXX516162102	1.9	214.98	526.1	9.68	42.09	56.86
DDSHXX515261205	6	18	153	1	DDUSWFD13002010	1.68	196.15	577.72	11.34	43.23	56.73
DDSHXX518166507	4	16	182	1	DDSHXX516093602	2.15	194.72	579.55	9.27	49.74	60.01
DDSHXX516036306	1	15	164	2	DDSHXX515041202	1.2	202.27	562.61	15.65	46.02	56.32
DDSHXX516065505	6	13	161	1	DDUSWFD13004105	1.8	178.61	633.78	9.44	41.87	56.86
DDSHXX517193103	1	13	172	1	DDSHXX516182606	1.4	178.98	634.71	11.24	43.87	57.02
DDSHXX518117911	2	15	181	1	DDSHXX516270906	1.55	193.89	585.13	11.98	41.5	55.83
DDSHXX516027702	2	17	164	2	DDSHXX514109206	2.32	190.58	591.25	16.95	44.47	55.26
DDSHXX516130112	5	15	162	2	DDSHXX513002602	1.05	226.98	502.03	10.35	35.33	53.97
DDSHXX518166506	4	16	182	2	DDSHXX516093602	1.35	179.82	632.02	12.67	44.16	56.63
DDSHXX518212002	5	13	182	2	DDSHXX516067004	1.9	184.1	614.34	8.48	46.9	59.17
DDSHXX518061605	1	14	181	1	DDSHXX517050608	1.4	166.56	682.04	9.9	38.57	55.4
DDSHXX517064607	6	14	171	1	DDSHXX513019906	1.6	209.69	540.8	15.64	42.61	54.98
DDSHXX518236101	1	12	183	1	DDSHXX517234302	1.55	185.79	610.64	9.29	48.74	59.61
DDSHXX518041407	2	16	184	1	DDSHXX516242302	1.35	179.14	634.42	12.69	39.29	54.71
DDSHXX516095805	2	18	161	1	DDSHXX514170402	1.56	178.49	635.55	15.54	58.1	61.1
DDSHXX515198409	5	17	153	1	DDUSWFD13004709	1.88	171.99	657.71	12.85	39.01	54.55
DDSHXX518217204	1	13	182	2	DDSHXX517255010	1.6	176.67	641.87	7.54	40.58	57.02
DDSHXX517199501	2	13	172	1	DDSHXX516099210	1.95	184.67	612.17	10.95	52.5	60.51
DDSHXX515124003	2	13	152	1	DDSHXX513026402	1.6	160.67	705.79	9.65	47.06	58.83
DDSHXX513019305	1	12	134	1	DDUSWFD13002010	1.74	152.44	742.98	8.91	46.69	58.94
DDSHXX518106504	1	15	181	2	DDSHXX517116406	2	196.43	575.27	10.26	45.25	57.9
DDSHXX517280906	3	17	173	2	DDSHXX516067004	2.05	168.32	671.04	14.3	50.35	58.49
DDSHXX516120102	1	17	161	2	DDSHXX515120502	1.65	204.62	553.95	12.44	43.4	56.41
DDSHXX618180105	2	2	183	1	DDSHXX417054902	2.4	196.44	573.2	7.56	41.71	57.45
DDSHXX517257011	5	18	173	1	DDSHXX515080606	1.7	171	662.57	10.6	42.5	56.7
DDSHXX513028407	1	13	134	1	DDUSWFD13020005	1.72	222.18	509.86	7.93	38.38	56.02
DDSHXX518093002	1	15	181	2	DDSHXX517096702	1.6	196.19	578.01	16.81	50.34	57.61
DDSHXX517056207	1	16	171	1	DDSHXX516083012	1.6	177.37	639.34	13.62	41.64	55.31
DDSHXX516245804	1	13	163	2	DDSHXX515231204	1.5	181.3	626.03	12.95	46.35	57.39
DDSHXX518236908	1	12	183	2	DDSHXX517277302	1.7	181.92	622.8	11.59	47.43	58.29
DDSHXX516116602	1	17	161	2	DDSHXX515110908	1.5	211.13	537.58	9.15	41.7	56.89
DDSHXX516078502	3	12	161	2	DDSHXX514043302	1.04	199.65	570.8	17.99	43.55	54.53
DDSHXX617108806	1	8	171	2	DDSHXX416030502	1.35	181.34	626.72	12.97	39	54.5
DDSHXX516198902	2	11	162	2	DDSHXX515085302	1.55	182.51	621.61	10.96	51.35	60.05
DDSHXX618070201	1	5	181	1	DDSHXX517090506	1.55	192.84	588.31	11.92	42.37	56.19
DDSHXX516300202	5	11	164	2	DDSHXX514067206	2	186.81	604.89	8.26	48.27	59.79
DDSHXX517235105	4	16	173	1	DDSHXX515142404	1	194.61	585.79	14.44	44.44	56.12
DDSHXX517236606	3	18	173	2	DDSHXX515270006	1.45	205.83	551.67	8.79	47.06	59.13
DDSHXX516220702	2	16	163	2	DDSHXX515110906	1.8	172.96	654.49	9.13	52.15	61.01
DDSHXX518190501	4	17	182	1	DDSHXX516117002	2.2	172.75	652.97	9.25	41.96	56.96
DDSHXX518230001	1	12	183	1	DDSHXX517236410	1.85	175.3	645.46	8.68	41.7	57.06
DDSHXX517001301	5	11	174	1	DDSHXX514061910	1.85	165.35	684.31	17.5	43.81	54.81
DDSHXX518127202	1	12	181	2	DDSHXX517151604	2	216.54	521.84	13.18	34.77	52.76
DDSHXX517313601	1	13	174	1	DDSHXX516299302	1.65	194.71	582.15	8.78	42.13	57.19
DDSHXX515155205	1	11	152	1	DDSHXX514079806	1.1	148.82	765.35	8.35	44.51	58.28
DDSHXX518062002	6	17	181	2	DDSHXX515054102	1.95	192.86	586.18	13.92	40.9	54.91
DDSHXX516210708	3	17	163	2	DDSHXX514139106	0.95	208.09	548.08	12.82	49.35	58.62
DDSHXX618092701	1	6	181	1	DDSHXX417053104	1.7	190.84	593.69	11.84	41.74	55.97
DDSHXX514149703	3	15	143	1	DDUSWFD13001606	2.64	166.14	676.3	13.98	38.18	53.82
DDSHXX518042204	3	18	184	2	DDSHXX516120104	1.3	201.87	563.23	13.06	40.72	55.14
DDSHXX516057303	1	14	161	1	DDSHXX515076006	1.2	190.53	597.28	13.38	41.24	55.24
DDSHXX515072301	1	9	151	1	DDSHXX514043602	1.76	182.22	621.45	13.27	36.75	53.51
DDSHXX515004101	1	18	154	1	DDSHXX513026408	1.66	159	712.83	10.4	38	55
DDSHXX518008003	4	12	184	1	DDSHXX515228402	1.25	181.56	626.51	13.69	39.88	54.59
DDSHXX517305104	3	14	174	2	DDSHXX516059204	2	168.6	670.23	11.07	48.27	58.8
DDSHXX518104009	1	15	181	1	DDSHXX517127002	1.85	170.64	663.09	9.73	40.11	56.07
DDSHXX516231802	1	17	163	2	DDSHXX515256704	2	169.14	668.09	13.46	51.26	59.14
DDSHXX515174008	3	16	152	2	DDSHXX513004604	1.9	181.34	623.69	12.21	43.19	56.41
DDSHXX515274601	6	16	154	1	DDUSWFD13022704	2.4	168.76	667.22	14.7	39.97	54.28
DDSHXX517099702	1	12	171	2	DDSHXX516094902	1.75	185.93	609.1	12	45.82	57.52
DDSHXX618175602	4	2	183	2	DDSHXX616011306	1.9	187.44	603.39	10.21	44.07	57.46
DDSHXX515065603	2	4	151	1	DDSHXX513002602	1.94	150.9	749.24	11	42.36	56.51
DDSHXX516019406	2	16	164	2	DDSHXX514112004	1.24	185.49	613.29	19.71	47.36	55.43
DDSHXX618077107	4	5	181	1	DDSHXX516059402	2	180.41	626.35	10.29	43.75	57.3
DDSHXX517255109	1	18	173	1	DDSHXX516247802	1.4	178.72	635.63	11.98	38.44	54.63
DDSHXX516276006	3	12	163	2	DDSHXX515054112	1.45	184.71	614.75	10.15	49.76	59.71
DDSHXX518139502	1	18	182	2	DDSHXX517127004	1.9	194.33	582	12.74	53.36	60.22
DDSHXX517180204	4	14	172	2	DDSHXX515128806	1.1	207.71	548.36	12.75	46.13	57.38
DDSHXX518039814	2	18	184	2	DDSHXX516230904	1.3	199.65	569.5	13.49	44.15	56.34
DDSHXX515266112	6	18	154	2	DDUSWFD12023207	1.4	195.64	580.66	15.64	47.18	56.78
DDSHXX517297910	2	14	174	2	DDSHXX516162110	1.1	192.77	590.86	13.41	47.69	57.76
DDSHXX513019308	1	12	134	2	DDUSWFD13002010	1.34	185.33	613.28	12.7	47.9	58.09
DDSHXX517234408	4	11	173	2	DDSHXX515168104	1.35	203.67	558.01	12.05	43.17	56.46
DDSHXX515053108	4	16	151	2	DDUSWFD13000608	1.98	158.23	714.28	11.4	42.85	56.56
DDSHXX516034604	1	17	164	2	DDSHXX515053104	1.8	193.33	585.53	12.16	43.41	56.51
DDSHXX517115114	4	11	171	2	DDSHXX515080604	1.45	187.68	605.02	16.05	39.46	53.6
DDSHXX517137301	1	18	172	1	DDSHXX516130804	1.6	187.7	604.16	7.49	46.22	59.25
DDSHXX517259102	1	17	173	2	DDSHXX516256902	1.65	211.86	535.02	14.02	42.2	55.39
DDSHXX518188511	2	17	182	1	DDSHXX517047004	1.8	191.29	591.77	8.93	41.41	56.86
DDSHXX515018602	1	17	154	2	DDSHXX513036202	1.52	186.01	610.07	12.09	40.83	55.53
DDSHXX517035808	2	16	174	2	DDSHXX515177506	1.3	205.66	552.85	15.91	45.74	56.12
DDSHXX518184509	2	14	182	1	DDSHXX517071410	1.3	180.11	631.28	11.63	47.43	58.28
DDSHXX515244306	3	11	153	2	DDSHXX513021504	1.12	186.56	610.42	13.39	48.36	58.03
DDSHXX517215001	2	12	172	1	DDSHXX516113808	1.65	170.15	666.18	11.79	40.27	55.41
DDSHXX518211405	2	15	182	1	DDSHXX517076208	2.05	166.71	677.52	11.91	48.52	58.61
DDSHXX516118801	3	17	161	1	DDSHXX514087116	1.4	171.86	661	11.09	39.74	55.45
DDSHXX517064602	6	14	171	2	DDSHXX513019906	1.75	195.59	579.02	10.4	49.15	59.38
DDSHXX517235301	1	16	173	1	DDSHXX516202712	1.3	183.15	620.8	8.05	45.16	58.64
DDSHXX517314403	1	13	174	1	DDSHXX516296502	1.65	190.03	596.48	7.55	39.99	56.78
DDSHXX516057008	1	14	161	2	DDSHXX515065604	2	175.23	644.87	13.33	42.14	55.61
DDSHXX515084103	2	7	151	1	DDSHXX513004606	1.76	173.13	654.07	11.48	37.1	54.27
DDSHXX515190002	3	17	152	2	DDSHXX513002608	1.8	169.55	667.65	10.63	48.05	58.87
DDSHXX518214609	1	13	182	1	DDSHXX517250602	1.55	196.81	576.44	9.37	55.05	62.06
DDSHXX515080608	4	9	151	2	DDUSACS13001401	1.76	181.81	622.85	14.24	42.99	55.62
DDSHXX517172109	1	17	172	1	DDSHXX516189506	1.4	186.21	610.06	10.96	48.01	58.74
DDSHXX515175602	1	16	152	2	DDSHXX514076904	1.7	197.44	573.85	16.02	46.81	56.5
DDSHXX514108201	2	18	143	1	DDUSACR13062405	1.74	179.3	631.68	9.74	50.45	60.13
DDSHXX517102403	4	12	171	1	DDSHXX515002206	1.85	185.54	609.84	15.58	45.44	56.12
DDSHXX516063002	3	13	161	2	DDSHXX514061602	1.5	177.05	641.06	12.8	43.55	56.35
DDSHXX518078503	4	14	181	1	DDSHXX516045604	2.3	180.53	624.27	10.8	38.22	54.95
DDSHXX618087105	3	6	181	1	DDSHXX516151810	1.4	191.54	593.09	16.39	37.61	52.76
DDSHXX517089609	4	12	171	1	DDSHXX515053104	1.4	162.49	699.12	12.92	44.07	56.51
DDSHXX518166806	1	16	182	2	DDSHXX517166306	1.55	171.16	662.83	10.25	46.79	58.51
DDSHXX518086505	1	14	181	1	DDSHXX517113604	1.8	178.69	633.5	12.36	40.88	55.45
DDSHXX518146103	3	18	182	1	DDSHXX516223008	2.5	177.78	632.8	11.77	39.28	55.03
DDSHXX516216801	6	16	163	1	DDUSWFD13021206	1.9	193.34	584.98	10.4	42.03	56.59
DDSHXX516292410	3	11	164	2	DDSHXX515080604	1.25	231.04	492.34	8.34	46.38	59.02
DDSHXX517295910	2	14	173	2	DDSHXX516145802	1.4	196.87	577.03	11.63	43.64	56.79
DDSHXX617105607	3	9	171	1	DDSHXX515169504	2.05	197.53	571.81	10.1	48.16	59.1
DDSHXX618177304	1	2	183	2	DDSHXX517249702	1.9	210.33	537.73	10	49.71	59.74
DDSHXX516177214	2	12	162	2	DDSHXX515080604	1.3	184.61	615.89	11.4	44.34	57.15
DDSHXX517281206	6	17	173	2	DDSHXX514153806	1.45	207.6	546.97	13.36	47.86	57.84
DDSHXX515016107	3	17	154	1	DDUSWFD13000706	1.68	170.58	664.32	12.07	33.68	52.72
DDSHXX517168105	3	17	172	1	DDSHXX515177506	1.8	174.72	647.89	10.82	44.2	57.29
DDSHXX517313604	1	12	174	2	DDSHXX516299302	1.05	200.49	568.36	11.69	44.92	57.27
DDSHXX518199801	1	14	182	1	DDSHXX517198804	2.25	161.9	696.42	9.07	40.31	56.38
DDSHXX514093502	2	14	143	2	DDUSWFD13000706	1.64	169.86	667.37	13.89	46.64	57.18
DDSHXX517220503	5	15	172	1	DDSHXX515053104	1.35	190.87	595.43	8.73	40.2	56.45
DDSHXX516145804	3	14	162	2	DDSHXX514106808	1.65	190.1	596.27	11.39	50.33	59.5
DDSHXX516137002	1	15	162	2	DDSHXX515154510	1.65	167.55	676.51	9.06	43.55	57.65
DDSHXX517144606	3	16	172	2	DDSHXX515182704	1.95	173.3	652.34	9.12	47.63	59.23
DDSHXX517121201	4	11	171	1	DDSHXX515080606	1.9	166.23	680.38	9.86	46.3	58.45
DDSHXX518008313	1	15	184	1	DDSHXX517040402	2	156.85	720.43	12.43	41.1	55.51
DDSHXX516281907	2	12	164	1	DDSHXX515131506	1.65	167.28	677.61	12.63	43.18	56.26
DDSHXX618128308	6	2	182	2	DDSHXX515160808	1.8	169.87	666.39	12.86	45.76	57.19
DDSHXX514049102	2	17	141	2	DDUSWFD13000905	1.78	178	636.07	17.17	49.87	57.3
DDSHXX515170001	5	18	152	1	DDUSWFD13022704	2.2	177.62	635.06	11.72	50.98	59.64
DDSHXX514078708	2	15	142	2	DDUSWFD13004106	1.64	185	612.76	9.9	50.5	60.09
DDSHXX516050410	2	14	164	2	DDSHXX514094304	0.8	194.81	586.21	13.08	42.28	55.75
DDSHXX517048901	2	11	174	1	DDSHXX515204404	1.85	178.16	635.1	12.69	38.31	54.33
DDSHXX518188513	2	14	182	1	DDSHXX517047004	1.75	195.26	580	7.76	40.42	56.88
DDSHXX516155906	2	14	162	2	DDSHXX515041202	1.6	180.27	629.06	14.73	44.08	55.88
DDSHXX517116905	4	11	171	1	DDSHXX515068504	1.2	190.94	596	15.7	44.58	55.74
DDSHXX516279005	3	12	164	1	DDSHXX515063908	1.9	183.4	616.68	11.02	40.72	55.86
DDSHXX516045805	2	14	164	1	DDSHXX514110002	1.68	186.02	609.18	11.47	43.91	56.95
DDSHXX517215002	2	12	172	2	DDSHXX516113808	1.6	176.09	643.99	14.48	44.85	56.27
DDSHXX515176504	1	16	152	2	DDSHXX514079814	1.6	199.39	568.73	9.48	46.58	58.7
DDSHXX515090001	4	7	151	1	DDUSWFD13021809	2.3	160.05	704.15	14.64	36.57	52.96
DDSHXX518249606	5	11	183	2	DDSHXX516063008	1.15	197.8	575.58	10.59	50	59.65
DDSHXX515039408	4	16	154	2	DDUSWFD13020005	1.68	216.41	523.64	16.68	36.18	52.09
DDSHXX516137306	4	15	162	2	DDSHXX514047004	2	165.75	681.75	15.22	44.99	56.07
DDSHXX516262903	5	15	163	1	DDSHXX514059006	1.8	215.22	525.97	12.18	41.52	55.77
DDSHXX517049901	1	11	174	1	DDSHXX516078304	1.85	175.15	646.02	11.06	47.75	58.6
DDSHXX515257103	2	18	153	1	DDSHXX514063910	1.72	177.35	638.74	13.05	43.33	56.17
DDSHXX518105604	3	15	181	2	DDSHXX516182610	1.55	190.85	594.45	9.82	46.12	58.4
DDSHXX515088001	1	6	151	1	DDSHXX514046602	1.7	163.58	692.63	12.92	45.41	57.03
DDSHXX516222401	5	16	163	1	DDSHXX513002604	1.8	159.57	709.41	11.03	42.45	56.53
DDSHXX515231202	3	13	153	2	DDSHXX513021008	1.68	174.96	647.69	15.47	40.47	54.2
DDSHXX517140913	4	16	172	1	DDSHXX515041202	1.55	175.64	645.92	9.07	40.34	56.39
DDSHXX515255901	2	11	153	1	DDSHXX514047506	2.2	152.48	739.77	13.33	36	53.19
DDSHXX618097301	3	6	181	1	DDSHXX516155902	1.65	174.2	650.69	11.85	46.21	57.72
DDSHXX517193108	1	13	172	2	DDSHXX516182606	1.4	177.61	639.6	14.74	44.72	56.13
DDSHXX516177212	2	11	162	2	DDSHXX515080604	1.1	184.91	615.98	21.08	44.75	53.92
DDSHXX514050401	2	17	141	1	DDUSWFD13020005	1.76	170.35	664.75	15.92	42.8	54.96
DDSHXX516245505	1	14	163	1	DDSHXX515230906	1.85	163.29	692.94	12.23	42.82	56.26
DDSHXX516111213	3	16	161	1	DDSHXX514094312	1.75	163.36	693.25	10.77	37.06	54.51
DDSHXX515153001	5	11	152	1	DDUSWFD13000707	1.9	159.47	709.22	9.52	41.84	56.82
DDSHXX516168302	1	12	162	2	DDSHXX515158906	1.5	195.41	580.83	14.32	50.52	58.55
DDSHXX516287308	2	12	164	2	DDSHXX515132402	1.25	198.18	573.97	17.84	43.41	54.53
DDSHXX517089405	1	15	171	1	DDSHXX516097802	1.8	184.51	613.52	12.4	47.27	57.95
DDSHXX516124408	3	15	162	2	DDSHXX514089508	1.35	191.93	592.14	11	43.56	56.98
DDSHXX618069003	4	5	181	1	DDSHXX616120108	2	186.85	604.76	9.33	37.97	55.37
DDSHXX517216308	1	15	172	2	DDSHXX516212104	1.35	197.53	575.36	8.88	51.15	60.7
DDSHXX516029404	3	17	164	2	DDSHXX514048802	2.04	186.34	606.2	14.89	46.81	56.9
DDSHXX516217703	1	16	163	1	DDSHXX515228304	1.65	163.84	691.83	11.84	45.21	57.33
DDSHXX517221403	1	12	172	1	DDSHXX516223006	1.55	168.9	671.7	9.48	44.12	57.73
DDSHXX515132603	1	13	152	1	DDSHXX514047002	1.8	185.29	610.93	10.76	39.39	55.42
DDSHXX516098101	1	18	161	1	DDSHXX515104304	1.64	151.12	750.13	NA	63.16	60.83
DDSHXX518212405	1	15	182	1	DDSHXX517206606	1.75	175.91	643.8	10.46	48.83	59.24
DDSHXX517151007	4	16	172	1	DDSHXX515076006	1.25	187.02	608.22	10.39	45.39	57.91
DDSHXX518096306	2	14	181	2	DDSHXX516271208	2	215.8	523.63	11.57	43.11	56.6
DDSHXX517104409	6	12	171	1	DDSHXX514046610	0.9	209.04	545.83	10.71	45	57.65
DDSHXX516242804	1	14	163	2	DDSHXX515232602	1.45	194.53	583.71	13.58	52.06	59.42
DDSHXX518061801	1	17	181	1	DDSHXX517072904	1.8	199.84	566.45	8.22	40.05	56.57
DDSHXX517117804	1	11	171	2	DDSHXX516116904	1.45	193.68	586.28	11.51	46.56	57.98
DDSHXX516035508	1	15	164	2	DDSHXX514185204	1.44	189.77	598.41	10.61	46.85	58.41
DDSHXX516022002	6	15	164	2	DDUSWFD13006205	2.32	NA	441.67	14.44	42.72	55.45
DDSHXX517305010	5	14	174	2	DDSHXX515128806	1.45	186.6	608.52	20.75	45.32	54.26
DDSHXX517324314	5	15	174	2	DDSHXX515134004	1.1	196.02	581.06	12.52	52.14	59.82
DDSHXX518135401	4	11	182	1	DDSHXX516113808	1.7	171.68	659.95	12.15	36.4	53.76
DDSHXX516139905	1	15	162	1	DDSHXX515152914	1.65	200.95	564.07	9.75	39.44	55.8
DDSHXX516137304	4	15	162	2	DDSHXX514047004	2.2	163.46	690.08	12.35	45.38	57.22
DDSHXX517130309	1	18	171	1	DDSHXX516118802	0.9	191.14	596.94	12.19	41.73	55.84
DDSHXX515195608	1	17	152	2	DDSHXX514105310	1.76	190.73	593.72	11.77	49.93	59.21
DDSHXX516124406	3	17	162	2	DDSHXX514089508	1.95	174.65	647.29	14.66	49.92	58.2
DDSHXX518137910	1	11	182	2	DDSHXX517132402	1.75	186.36	607.69	14.23	46.76	57.11
DDSHXX518111207	2	15	181	1	DDSHXX516296502	2.15	182.15	619.54	10.38	39.92	55.77
DDSHXX514121902	3	17	143	2	DDUSWFD13004804	2.08	189.68	595.32	14.18	41.27	54.97
DDSHXX518234005	2	12	183	1	DDSHXX517091602	2	174.56	647.34	13.16	50.39	58.91
DDSHXX516123907	6	17	162	1	DDUSWFD13020007	1.65	174.89	648.12	12.79	43.18	56.2
DDSHXX518239101	1	12	183	1	DDSHXX517268704	1.65	165.55	684.69	10.5	46.54	58.32
DDSHXX517095901	1	15	171	1	DDSHXX516094102	1.45	165.98	684.12	14.37	44.32	56.1
DDSHXX516176001	3	12	162	1	DDSHXX514112006	1.75	156.52	723.55	16.61	36.45	52.23
DDSHXX516141411	1	14	162	1	DDSHXX515152908	1.2	200.1	568.72	11.3	46.46	58.01
DDSHXX518044606	2	16	184	2	DDSHXX516248404	1.4	195.95	579.74	15.3	43.97	55.64
DDSHXX517055309	2	14	171	1	DDSHXX515256704	1.6	185.06	612.77	12.59	50.24	59.05
DDSHXX517087102	2	15	171	2	DDSHXX515265306	1.75	201.67	561.56	11.84	51.48	59.8
DDSHXX517114702	2	12	171	2	DDSHXX516001504	1.8	195.93	577.76	12.03	51.23	59.63
DDSHXX515264002	6	18	153	2	DDUSWFD13021206	1.76	173.39	653.09	12.07	41.75	55.89
DDSHXX516230502	1	17	163	2	DDSHXX515230902	1.55	214.81	528.14	15.18	50.32	58.17
DDSHXX515226711	3	13	153	1	DDSHXX513019502	1.6	191.91	590.9	11.07	39.92	55.52
DDSHXX518148403	1	18	182	1	DDSHXX517141502	2.05	189.8	595.1	13.96	45.97	56.89
DDSHXX518179304	2	16	182	2	DDSHXX517076202	2.15	207.15	544.77	10.1	47.54	58.86
DDSHXX515213703	1	15	153	1	DDSHXX514101802	1.8	197.99	571.75	11.91	40.48	55.45
DDSHXX515041804	4	17	154	2	DDUSWFD13022007	2.38	176.72	637.28	13.75	42.08	55.44
DDSHXX516157612	3	13	162	2	DDSHXX514106710	1.7	171.2	661.8	10.53	50.11	59.72
DDSHXX517221411	1	12	172	1	DDSHXX516223006	1.55	174.78	649.1	7.58	45.42	58.9
DDSHXX514185201	3	13	144	1	DDUSWFD13006504	1.96	166.22	680.06	11.19	42.74	56.59
DDSHXX518208902	3	13	182	2	DDSHXX516242006	1.4	216.84	523.89	10.57	48.28	58.98
DDSHXX517224902	4	15	172	2	DDSHXX515163508	2.15	163.86	688.7	11.28	40.07	55.51
DDSHXX515151204	1	11	152	2	DDSHXX514069710	1.3	173.17	656.58	13.13	44.76	56.71
DDSHXX517268003	3	17	173	1	DDSHXX516041208	2.25	173.41	650.19	11.9	44.53	57.05
DDSHXX516160701	2	13	162	1	DDSHXX515005904	2	176.81	639.1	10.99	45.38	57.7
DDSHXX518070708	2	17	181	2	DDSHXX516253504	1.8	201	563.18	12.67	34.72	52.92
DDSHXX515016603	4	17	154	1	DDUSWFD12030204	2.5	169.47	663.83	9.52	37.85	55.25
DDSHXX518182410	3	17	182	2	DDSHXX516193206	1.05	188.55	604.35	10.71	41.26	56.18
DDSHXX516126207	1	17	162	1	DDSHXX515123008	2	149.39	756.41	10.15	45.55	58.06
DDSHXX518121405	5	12	181	1	DDSHXX515253704	1.5	178.91	634.4	9.6	39.29	55.79
DDSHXX516292408	3	12	164	2	DDSHXX515080604	1.4	180.16	630.55	11.72	46.83	58.01
DDSHXX517207707	4	15	172	1	DDSHXX515128808	1.6	193.89	584.87	9.66	42.23	56.92
DDSHXX518150308	2	18	182	2	DDSHXX517018610	1.7	223.04	507.98	10.66	44.09	57.31
DDSHXX517235008	2	12	173	2	DDSHXX516112102	1.7	171.1	662.19	10.69	55.9	61.93
DDSHXX517070202	5	14	171	2	DDSHXX514093502	1.9	189.16	597.91	14.62	48.24	57.55
DDSHXX517254007	6	18	173	1	DDSHXX514065909	1.7	176.36	642.44	11.58	44.42	57.11
DDSHXX518103304	1	15	181	2	DDSHXX517098502	1.8	199.84	566.45	17.83	44.89	55.11
DDSHXX517272603	1	17	173	1	DDSHXX516231804	1.15	169.36	672.24	12.93	43.58	56.31
DDSHXX516252207	4	13	163	1	DDSHXX514093502	1.85	187.35	603.95	10.93	43.72	57.07
DDSHXX618071801	2	5	181	1	DDSHXX516285408	2	203.33	555.75	11.36	39.46	55.24
DDSHXX516099205	6	18	161	1	DDUSWFD13021206	1.4	170.4	666.67	15.22	60.06	61.99
DDSHXX516024008	2	17	164	2	DDSHXX514095006	1.72	211.14	536.52	19.04	40.21	52.85
DDSHXX518163006	4	16	182	2	DDSHXX516112606	1.55	185.4	611.92	10.88	49.2	59.24
DDSHXX516116603	1	17	161	1	DDSHXX515110908	1.6	194.27	583.72	10.66	41.13	56.14
DDSHXX517129506	6	11	171	2	DDSHXX514061602	2.05	169.04	668.19	13.18	50.99	59.14
DDSHXX518152303	6	18	182	1	DDSHXX515163508	2.35	193.34	582.65	10.83	49.56	59.4
DDSHXX518218701	4	13	182	1	DDSHXX516163802	2.05	180.79	624.76	10.04	46.95	58.65
DDSHXX515159503	5	11	152	1	DDUSWFD13002407	2.1	166.6	677.67	12.43	45.08	57.08
DDSHXX514112502	3	18	143	2	DDUSWFD13020505	1.54	176.82	641.67	11.48	42.74	56.49
DDSHXX517157710	1	17	172	2	DDSHXX516142204	1.55	185.57	611.36	13.87	44.95	56.52
DDSHXX518105505	5	15	181	1	DDSHXX515204404	1.65	188.69	600.72	10.82	38.59	55.09
DDSHXX518000611	3	12	184	1	DDSHXX516099204	1	176.73	645.05	15.03	43.11	55.39
DDSHXX618091607	5	6	181	1	DDSHXX515243704	1.8	200.14	565.6	12.82	37	53.77
DDSHXX518032901	2	11	184	1	DDSHXX516201304	1.6	183.84	616.84	15.35	36.24	52.58
DDSHXX517187404	6	13	172	2	DDSHXX514087102	2	173.15	652.61	13.02	47.36	57.77
DDSHXX517126704	1	11	171	2	DDSHXX516133502	1.5	190.44	595.99	10.72	45.18	57.71
