ind	sire	dam
DDSHXX516034603	DDSHXX515033709	DDSHXX515053104
DDSHXX516269105	DDSHXX515169505	DDSHXX515163508
DDSHXX517140905	DDSHXX515228401	DDSHXX515041202
DDSHXX517220511	DDSHXX515182403	DDSHXX515053104
DDSHXX516078602	DDSHXX515020601	DDSHXX514133402
DDSHXX516205505	DDSHXX515033709	DDSHXX514161404
DDSHXX517290301	DDSHXX516155601	DDSHXX516266204
DDSHXX516200202	DDSHXX515172701	DDSHXX514061304
DDSHXX516103002	DDSHXX515020613	DDSHXX515110906
DDSHXX516095403	DDSHXX515020601	DDSHXX514150406
DDSHXX516146802	DDSHXX515020613	DDSHXX514051604
DDSHXX516177502	DDSHXX515172701	DDSHXX515077502
DDSHXX516189201	DDSHXX515173611	DDSHXX513016504
DDSHXX516124403	DDSHXX515020613	DDSHXX514089508
DDSHXX516221502	DDSHXX515178101	DDSHXX514047506
DDSHXX517100903	DDSHXX514186301	DDSHXX515069802
DDSHXX516216104	DDSHXX515177005	DDSHXX514150406
DDSHXX516187115	DDSHXX515125001	DDSHXX515077508
DDSHXX516032007	DDSHXX515020601	DDSHXX514106908
DDSHXX517049907	DDSHXX514087103	DDSHXX516078304
DDSHXX516187103	DDSHXX515125001	DDSHXX515077508
DDSHXX516187806	DDSHXX515120607	DDSHXX514136912
DDSHXX516281502	DDSHXX515218409	DDSHXX515160808
DDSHXX516032003	DDSHXX515020601	DDSHXX514106908
DDSHXX516139907	DDSHXX514155801	DDSHXX515152914
DDSHXX516207504	DDSHXX515173611	DDSHXX515182704
DDSHXX516187302	DDSHXX515173611	DDSHXX514042102
DDSHXX517101911	DDSHXX515173611	DDSHXX514087114
DDSHXX516281903	DDSHXX515218303	DDSHXX515131506
DDSHXX516176301	DDSHXX515172701	DDSHXX514065909
DDSHXX517064606	DDSHXX516035003	DDSHXX513019906
DDSHXX516102913	DDSHXX514088001	DDSHXX515100810
DDSHXX516122513	DDSHXX515020613	DDSHXX513004604
DDSHXX517093901	DDSHXX515261005	DDSHXX515218204
DDSHXX516279507	DDSHXX515169505	DDSHXX514046610
DDSHXX516221505	DDSHXX515178101	DDSHXX514047506
DDSHXX517247206	DDSHXX516030807	DDSHXX516098804
DDSHXX517108804	DDSHXX516112601	DDSHXX515154614
DDSHXX516214405	DDSHXX515182403	DDSHXX514185206
DDSHXX516207502	DDSHXX515173611	DDSHXX515182704
DDSHXX516187408	DDSHXX515173611	DDSHXX513026408
DDSHXX516230809	DDSHXX514106803	DDSHXX515172406
DDSHXX516076601	DDSHXX515008103	DDSHXX514066412
DDSHXX516061606	DDSHXX514138605	DDSHXX515069804
DDSHXX516181603	DDSHXX515020601	DDSHXX514061602
DDSHXX517057207	DDSHXX515199201	DDSHXX515230902
DDSHXX516262606	DDSHXX515173611	DDSHXX515042302
DDSHXX516110107	DDSHXX515020601	DDSHXX513024204
DDSHXX516117803	DDSHXX515020601	DDSHXX515021802
DDSHXX517166601	DDSHXX515169505	DDSHXX515103104
DDSHXX516187106	DDSHXX515125001	DDSHXX515077508
DDSHXX517010405	DDSHXX515017903	DDSHXX514046604
DDSHXX516103003	DDSHXX515020613	DDSHXX515110906
DDSHXX516256902	DDSHXX514106805	DDSHXX515134004
DDSHXX516293003	DDSHXX515261005	DDSHXX515080606
DDSHXX517075713	DDSHXX515173611	DDSHXX515042302
DDSHXX517044902	DDSHXX514106803	DDSHXX516059204
DDSHXX516205502	DDSHXX515033709	DDSHXX514161404
DDSHXX516185105	DDSHXX514106805	DDSHXX515151202
DDSHXX516227603	DDSHXX515177005	DDSHXX514185202
DDSHXX516286806	DDUSACS15018301	DDSHXX515154614
DDSHXX518059302	DDSHXX516075203	DDSHXX515077506
DDSHXX517067305	DDSHXX515218401	DDSHXX516098802
DDSHXX516270106	DDSHXX515178101	DDSHXX515273102
DDSHXX517027704	DDSHXX514106803	DDSHXX515065604
DDSHXX518046107	DDSHXX516131801	DDSHXX515218204
DDSHXX516076603	DDSHXX515008103	DDSHXX514066412
DDSHXX516294608	DDSHXX515169505	DDSHXX515053108
DDSHXX517100906	DDSHXX514186301	DDSHXX515069802
DDSHXX517165409	DDSHXX515196107	DDSHXX515110906
DDSHXX516251907	DDSHXX515177005	DDSHXX515250004
DDSHXX517120603	DDSHXX515169505	DDSHXX514048802
DDSHXX616119906	DDSHXX515001103	DDSHXX515053818
DDSHXX517209502	DDSHXX516075203	DDSHXX516098802
DDSHXX516293002	DDSHXX515261005	DDSHXX515080606
DDSHXX516291206	DDSHXX515177005	DDSHXX514042006
DDSHXX517081402	DDSHXX515199201	DDSHXX516097502
DDSHXX516224101	DDSHXX515071005	DDSHXX515177506
DDSHXX517223804	DDSHXX516025305	DDSHXX514095006
DDSHXX516221506	DDSHXX515178101	DDSHXX514047506
DDSHXX516202506	DDSHXX515169505	DDSHXX514061806
DDSHXX516032001	DDSHXX515020601	DDSHXX514106908
DDSHXX516125508	DDSHXX515008103	DDSHXX514087110
DDSHXX516260410	DDSHXX515169505	DDSHXX515053404
DDSHXX516224707	DDSHXX515204503	DDSHXX515218202
DDSHXX517005006	DDSHXX515274605	DDSHXX515077508
DDSHXX516199901	DDSHXX515169505	DDSHXX514042108
DDSHXX516192902	DDSHXX515053901	DDSHXX515177504
DDSHXX516224106	DDSHXX515071005	DDSHXX515177506
DDSHXX517107002	DDSHXX515273105	DDSHXX516134508
DDSHXX516185907	DDSHXX515058709	DDSHXX515160806
DDSHXX516217704	DDSHXX515173611	DDSHXX515228304
DDSHXX517224505	DDSHXX515228401	DDSHXX516221702
DDSHXX516146811	DDSHXX515020613	DDSHXX514051604
DDSHXX516174512	DDSHXX515172701	DDSHXX513009008
DDSHXX516189505	DDSHXX515125001	DDSHXX515050902
DDSHXX517100909	DDSHXX514186301	DDSHXX515069802
DDSHXX516156501	DDSHXX515033709	DDSHXX515160808
DDSHXX517262002	DDSHXX516131801	DDSHXX515077506
DDSHXX516261305	DDSHXX515169505	DDSHXX515218204
DDSHXX517239602	DDSHXX516030807	DDSHXX516097802
DDSHXX517093912	DDSHXX515261005	DDSHXX515218204
DDSHXX516055906	DDSHXX514179501	DDSHXX513019502
DDSHXX517057202	DDSHXX515199201	DDSHXX515230902
DDSHXX516084308	DDSHXX515008103	DDSHXX513024702
DDSHXX516252009	DDSHXX514151903	DDSHXX515147008
DDSHXX516200214	DDSHXX515172701	DDSHXX514061304
DDSHXX517093903	DDSHXX515261005	DDSHXX515218204
DDSHXX516018108	DDSHXX515014701	DDSHXX515005910
DDSHXX516057006	DDSHXX514151901	DDSHXX515065604
DDSHXX516006502	DDSHXX514087003	DDSHXX515004104
DDSHXX516214403	DDSHXX515182403	DDSHXX514185206
DDSHXX518059304	DDSHXX516075203	DDSHXX515077506
DDSHXX516103004	DDSHXX515020613	DDSHXX515110906
DDSHXX516267401	DDSHXX515173611	DDSHXX515106608
DDSHXX516261304	DDSHXX515169505	DDSHXX515218204
DDSHXX516062510	DDSHXX515020601	DDSHXX514065909
DDSHXX516187205	DDSHXX515173611	DDSHXX515052904
DDSHXX517015210	DDSHXX515205001	DDSHXX515041202
DDSHXX516224107	DDSHXX515071005	DDSHXX515177506
DDSHXX517276106	DDSHXX516131801	DDSHXX515139902
DDSHXX517090506	DDSHXX515120607	DDSHXX514095004
DDSHXX516144205	DDSHXX514087103	DDSHXX515142404
DDSHXX516251904	DDSHXX515177005	DDSHXX515250004
DDSHXX517241208	DDSHXX514106803	DDSHXX516248404
DDSHXX516263104	DDSHXX514087103	DDSHXX515152910
DDSHXX516076501	DDSHXX515008103	DDSHXX513016504
DDSHXX516217707	DDSHXX515173611	DDSHXX515228304
DDSHXX516199310	DDSHXX515172701	DDSHXX514059008
DDSHXX517203405	DDSHXX516121803	DDSHXX514061802
DDSHXX517079401	DDSHXX516089101	DDSHXX515264010
DDSHXX516144907	DDSHXX514186301	DDSHXX515155202
DDSHXX517100409	DDSHXX515182403	DDSHXX516089206
DDSHXX517305001	DDUSACS16010409	DDSHXX515128806
DDSHXX516145706	DDSHXX515020613	DDSHXX514087108
DDSHXX516268708	DDSHXX515169505	DDSHXX514095004
DDSHXX516039403	DDSHXX515020601	DDSHXX514046610
DDSHXX516087706	DDSHXX515020607	DDSHXX513026410
DDSHXX516102915	DDSHXX514088001	DDSHXX515100810
DDSHXX516050103	DDSHXX515014701	DDSHXX514048810
DDSHXX516034609	DDSHXX515033709	DDSHXX515053104
DDSHXX516227607	DDSHXX515177005	DDSHXX514185202
DDSHXX517057201	DDSHXX515199201	DDSHXX515230902
DDSHXX617097301	DDSHXX515169505	DDSHXX515029206
DDSHXX516200905	DDSHXX515172701	DDSHXX514046604
DDSHXX516250707	DDSHXX515058709	DDSHXX515261308
DDSHXX516203201	DDSHXX515169505	DDSHXX513024702
DDSHXX517093908	DDSHXX515261005	DDSHXX515218204
DDSHXX515265403	DDSHXX514179501	DDSHXX514060512
DDSHXX517214603	DDSHXX516089101	DDSHXX514064304
DDSHXX516118703	DDSHXX514106805	DDSHXX515147006
DDSHXX517001306	DDSHXX515058709	DDSHXX514061910
DDSHXX516217711	DDSHXX515173611	DDSHXX515228304
DDSHXX517035810	DDSHXX515261005	DDSHXX515177506
DDSHXX515250802	DDSHXX514106803	DDSHXX514181402
DDSHXX516185103	DDSHXX514106805	DDSHXX515151202
DDSHXX517234502	DDSHXX515173611	DDSHXX515218204
DDSHXX516184611	DDSHXX515068503	DDSHXX515077506
DDSHXX516293201	DDSHXX515169505	DDSHXX515077502
DDSHXX517005402	DDSHXX515218303	DDSHXX514059008
DDSHXX517075706	DDSHXX515173611	DDSHXX515042302
DDSHXX516202704	DDSHXX515172701	DDSHXX514059304
DDSHXX516018101	DDSHXX515014701	DDSHXX515005910
DDSHXX516251901	DDSHXX515177005	DDSHXX515250004
DDSHXX516103008	DDSHXX515020613	DDSHXX515110906
DDSHXX517059105	DDSHXX516035003	DDSHXX515021802
DDSHXX517166603	DDSHXX515169505	DDSHXX515103104
DDSHXX516203204	DDSHXX515169505	DDSHXX513024702
DDSHXX516229005	DDSHXX515177005	DDSHXX514150402
DDSHXX517064909	DDSHXX516035003	DDSHXX514089508
DDSHXX516214404	DDSHXX515182403	DDSHXX514185206
DDSHXX516263007	DDSHXX514151903	DDSHXX515270004
DDSHXX516153009	DDSHXX514118901	DDSHXX515161804
DDSHXX516123204	DDSHXX514088001	DDSHXX515004104
DDSHXX517088003	DDSHXX515172701	DDSHXX514051604
DDSHXX516013210	DDSHXX515001103	DDSHXX513019906
DDSHXX618078806	DDSHXX516244503	DDSHXX515090004
DDSHXX517241201	DDSHXX514106803	DDSHXX516248404
DDSHXX516161104	DDSHXX515016105	DDSHXX515132402
DDSHXX517165401	DDSHXX515196107	DDSHXX515110906
DDSHXX516156513	DDSHXX515033709	DDSHXX515160808
DDSHXX516107213	DDSHXX514149701	DDSHXX515117504
DDSHXX516248801	DDSHXX515169505	DDSHXX513019906
DDSHXX517183203	DDSHXX515177005	DDSHXX514112006
DDSHXX516098105	DDSHXX514088001	DDSHXX515104304
DDSHXX516057307	DDSHXX514070205	DDSHXX515076006
DDSHXX517044907	DDSHXX514106803	DDSHXX516059204
DDSHXX516132803	DDSHXX514151901	DDSHXX515134004
DDSHXX516267402	DDSHXX515173611	DDSHXX515106608
DDSHXX516076010	DDSHXX515020601	DDSHXX514066404
DDSHXX516063004	DDSHXX515008103	DDSHXX514061602
DDSHXX517081408	DDSHXX515199201	DDSHXX516097502
DDSHXX516084304	DDSHXX515008103	DDSHXX513024702
DDSHXX517100902	DDSHXX514186301	DDSHXX515069802
DDSHXX517010401	DDSHXX515017903	DDSHXX514046604
DDSHXX516120112	DDSHXX514081501	DDSHXX515120502
DDSHXX517086807	DDSHXX516035003	DDSHXX514113602
DDSHXX517044903	DDSHXX514106803	DDSHXX516059204
DDSHXX517247207	DDSHXX516030807	DDSHXX516098804
DDSHXX516266106	DDSHXX514106803	DDSHXX515270006
DDSHXX516270606	DDSHXX515169505	DDSHXX514046608
DDSHXX517222104	DDSHXX515169505	DDSHXX516214804
DDSHXX516294614	DDSHXX515169505	DDSHXX515053108
DDSHXX516269802	DDSHXX515169505	DDSHXX515053808
DDSHXX516269101	DDSHXX515169505	DDSHXX515163508
DDSHXX516122506	DDSHXX515020613	DDSHXX513004604
DDSHXX516268705	DDSHXX515169505	DDSHXX514095004
DDSHXX516129401	DDSHXX515020613	DDSHXX514105308
DDSHXX516156507	DDSHXX515033709	DDSHXX515160808
DDSHXX516292401	DDSHXX515169505	DDSHXX515080604
DDSHXX516260405	DDSHXX515169505	DDSHXX515053404
DDSHXX517309302	DDSHXX516155601	DDSHXX515204404
DDSHXX517004403	DDSHXX515218303	DDSHXX515050902
DDSHXX516294603	DDSHXX515169505	DDSHXX515053108
DDSHXX516184606	DDSHXX515068503	DDSHXX515077506
DDSHXX516185904	DDSHXX515058709	DDSHXX515160806
DDSHXX517059110	DDSHXX516035003	DDSHXX515021802
DDSHXX516055902	DDSHXX514179501	DDSHXX513019502
DDSHXX516110101	DDSHXX515020601	DDSHXX513024204
DDSHXX516187104	DDSHXX515125001	DDSHXX515077508
DDSHXX516202702	DDSHXX515172701	DDSHXX514059304
DDSHXX516214413	DDSHXX515182403	DDSHXX514185206
DDSHXX518042607	DDSHXX516075203	DDSHXX516136502
DDSHXX516199305	DDSHXX515172701	DDSHXX514059008
DDSHXX516021506	DDSHXX515001103	DDSHXX514076308
DDSHXX517113104	DDSHXX516098803	DDSHXX516136502
DDSHXX617097203	DDSHXX516035003	DDSHXX515163704
DDSHXX516122504	DDSHXX515020613	DDSHXX513004604
DDSHXX516057002	DDSHXX514151901	DDSHXX515065604
DDSHXX517076801	DDSHXX516089101	DDSHXX515274604
DDSHXX516197806	DDSHXX515208901	DDSHXX515196104
DDSHXX516013205	DDSHXX515001103	DDSHXX513019906
DDSHXX517166602	DDSHXX515169505	DDSHXX515103104
DDSHXX617097306	DDSHXX515169505	DDSHXX515029206
DDSHXX517113108	DDSHXX516098803	DDSHXX516136502
DDSHXX517224502	DDSHXX515228401	DDSHXX516221702
DDSHXX516227604	DDSHXX515177005	DDSHXX514185202
DDSHXX517096701	DDSHXX516075203	DDSHXX514059806
DDSHXX517006802	DDSHXX515218303	DDSHXX513019508
DDSHXX516214901	DDSHXX514087105	DDSHXX514170406
DDSHXX516139909	DDSHXX514155801	DDSHXX515152914
DDSHXX516146801	DDSHXX515020613	DDSHXX514051604
DDSHXX516162607	DDSHXX514087103	DDSHXX515158904
DDSHXX517057208	DDSHXX515199201	DDSHXX515230902
DDSHXX517151102	DDSHXX514106803	DDSHXX516148902
DDSHXX516184503	DDSHXX514088001	DDSHXX515170304
DDSHXX516185901	DDSHXX515058709	DDSHXX515160806
DDSHXX517020904	DDSHXX515253703	DDSHXX514153806
DDSHXX516159909	DDSHXX515058709	DDSHXX515157002
DDSHXX516047407	DDSHXX514179501	DDSHXX514108212
DDSHXX516063005	DDSHXX515008103	DDSHXX514061602
DDSHXX516201109	DDSHXX515172701	DDSHXX514157704
DDSHXX517047008	DDSHXX514106803	DDSHXX516082704
DDSHXX516084705	DDSHXX515020601	DDSHXX515091202
DDSHXX515250807	DDSHXX514106803	DDSHXX514181402
DDSHXX517027702	DDSHXX514106803	DDSHXX515065604
DDSHXX516270607	DDSHXX515169505	DDSHXX514046608
DDSHXX516187707	DDSHXX515120607	DDSHXX514066412
DDSHXX515250806	DDSHXX514106803	DDSHXX514181402
DDSHXX516055903	DDSHXX514179501	DDSHXX513019502
DDSHXX516205507	DDSHXX515033709	DDSHXX514161404
DDSHXX516230803	DDSHXX514106803	DDSHXX515172406
DDSHXX516141804	DDSHXX514186301	DDSHXX515152910
DDSHXX517247208	DDSHXX516030807	DDSHXX516098804
DDSHXX516164202	DDSHXX515020613	DDSHXX514110306
DDSHXX516269804	DDSHXX515169505	DDSHXX515053808
DDSHXX516273801	DDSHXX515178101	DDSHXX515265104
DDSHXX517038104	DDSHXX515071005	DDSHXX514185202
DDSHXX517079406	DDSHXX516089101	DDSHXX515264010
DDSHXX516045405	DDSHXX514179501	DDSHXX514050006
DDSHXX516149704	DDSHXX515020613	DDSHXX514087112
DDSHXX617103910	DDSHXX515173611	DDSHXX515265102
DDSHXX516189202	DDSHXX515173611	DDSHXX513016504
DDSHXX516293205	DDSHXX515169505	DDSHXX515077502
DDSHXX516201306	DDSHXX515169505	DDSHXX513011214
DDSHXX517086507	DDSHXX516075203	DDSHXX515046306
DDSHXX517262006	DDSHXX516131801	DDSHXX515077506
DDSHXX516034601	DDSHXX515033709	DDSHXX515053104
DDSHXX516268704	DDSHXX515169505	DDSHXX514095004
DDSHXX516076002	DDSHXX515020601	DDSHXX514066404
DDSHXX516200210	DDSHXX515172701	DDSHXX514061304
DDSHXX516289301	DDSHXX515218303	DDSHXX515157902
DDSHXX517148009	DDSHXX515196107	DDSHXX515058704
DDSHXX516263102	DDSHXX514087103	DDSHXX515152910
DDSHXX516212903	DDSHXX515201705	DDSHXX515049906
DDSHXX517075707	DDSHXX515173611	DDSHXX515042302
DDSHXX517081414	DDSHXX515199201	DDSHXX516097502
DDSHXX516047403	DDSHXX514179501	DDSHXX514108212
DDSHXX517005406	DDSHXX515218303	DDSHXX514059008
DDSHXX516038801	DDSHXX515020601	DDSHXX514105304
DDSHXX517234504	DDSHXX515173611	DDSHXX515218204
DDSHXX517127903	DDSHXX515169505	DDUSWFD13006705
DDSHXX516184604	DDSHXX515068503	DDSHXX515077506
DDSHXX516062514	DDSHXX515020601	DDSHXX514065909
DDSHXX516112105	DDSHXX514151903	DDSHXX515128810
DDSHXX517049913	DDSHXX514087103	DDSHXX516078304
DDSHXX516050102	DDSHXX515014701	DDSHXX514048810
DDSHXX516212905	DDSHXX515201705	DDSHXX515049906
DDSHXX517101904	DDSHXX515173611	DDSHXX514087114
DDSHXX516074202	DDSHXX515071005	DDSHXX515050902
DDSHXX516111003	DDSHXX514081501	DDSHXX515128806
DDSHXX516063012	DDSHXX515008103	DDSHXX514061602
DDSHXX517064612	DDSHXX516035003	DDSHXX513019906
DDSHXX517165406	DDSHXX515196107	DDSHXX515110906
DDSHXX517127902	DDSHXX515169505	DDUSWFD13006705
DDSHXX516180806	DDSHXX514151901	DDSHXX515154202
DDSHXX517166610	DDSHXX515169505	DDSHXX515103104
DDSHXX516142702	DDSHXX515053901	DDSHXX515042302
DDSHXX516102902	DDSHXX514088001	DDSHXX515100810
DDSHXX517079408	DDSHXX516089101	DDSHXX515264010
DDSHXX516122503	DDSHXX515020613	DDSHXX513004604
DDSHXX516139904	DDSHXX514155801	DDSHXX515152914
DDSHXX516149809	DDSHXX515020601	DDSHXX515157008
DDSHXX517089403	DDSHXX515125001	DDSHXX516097802
DDSHXX516136906	DDSHXX514081501	DDSHXX515115802
DDSHXX516048015	DDSHXX514151901	DDSHXX515069802
DDSHXX516252003	DDSHXX514151903	DDSHXX515147008
DDSHXX516045401	DDSHXX514179501	DDSHXX514050006
DDSHXX516229003	DDSHXX515177005	DDSHXX514150402
DDSHXX517148013	DDSHXX515196107	DDSHXX515058704
DDSHXX516098107	DDSHXX514088001	DDSHXX515104304
DDSHXX517075701	DDSHXX515173611	DDSHXX515042302
DDSHXX517107010	DDSHXX515273105	DDSHXX516134508
DDSHXX516164206	DDSHXX515020613	DDSHXX514110306
DDSHXX516089306	DDSHXX515020601	DDSHXX513024708
DDSHXX517220505	DDSHXX515182403	DDSHXX515053104
DDSHXX516078605	DDSHXX515020601	DDSHXX514133402
DDSHXX516144303	DDSHXX514087103	DDSHXX515142408
DDSHXX517262009	DDSHXX516131801	DDSHXX515077506
DDSHXX517076802	DDSHXX516089101	DDSHXX515274604
DDSHXX517177601	DDSHXX515268503	DDSHXX515052904
DDSHXX516266101	DDSHXX514106803	DDSHXX515270006
DDSHXX516093606	DDSHXX515020601	DDSHXX515106606
DDSHXX515250804	DDSHXX514106803	DDSHXX514181402
DDSHXX518042604	DDSHXX516075203	DDSHXX516136502
DDSHXX517089401	DDSHXX515125001	DDSHXX516097802
DDSHXX516267403	DDSHXX515173611	DDSHXX515106608
DDSHXX517241204	DDSHXX514106803	DDSHXX516248404
DDSHXX517047010	DDSHXX514106803	DDSHXX516082704
DDSHXX516226401	DDSHXX514106803	DDSHXX515206104
DDSHXX516133502	DDSHXX515058709	DDSHXX515106608
DDSHXX517047006	DDSHXX514106803	DDSHXX516082704
DDSHXX517014203	DDSHXX515177005	DDSHXX515005904
DDSHXX516200201	DDSHXX515172701	DDSHXX514061304
DDSHXX517057205	DDSHXX515199201	DDSHXX515230902
DDSHXX517183213	DDSHXX515177005	DDSHXX514112006
DDSHXX516117701	DDSHXX515058709	DDSHXX514087104
DDSHXX516247807	DDSHXX515169505	DDSHXX514089508
DDSHXX517100908	DDSHXX514186301	DDSHXX515069802
DDSHXX516134402	DDSHXX515020601	DDSHXX514093502
DDSHXX517309314	DDSHXX516155601	DDSHXX515204404
DDSHXX516144207	DDSHXX514087103	DDSHXX515142404
DDSHXX516076505	DDSHXX515008103	DDSHXX513016504
DDSHXX516234804	DDSHXX515204503	DDSHXX514081506
DDSHXX516268702	DDSHXX515169505	DDSHXX514095004
DDSHXX516167704	DDSHXX515169505	DDSHXX515035206
DDSHXX516084301	DDSHXX515008103	DDSHXX513024702
DDSHXX517100107	DDSHXX515261005	DDSHXX516098804
DDSHXX516266103	DDSHXX514106803	DDSHXX515270006
DDSHXX517044904	DDSHXX514106803	DDSHXX516059204
DDSHXX517015202	DDSHXX515205001	DDSHXX515041202
DDSHXX516213113	DDSHXX515204401	DDSHXX515163702
DDSHXX516270104	DDSHXX515178101	DDSHXX515273102
DDSHXX517005003	DDSHXX515274605	DDSHXX515077508
DDSHXX517290302	DDSHXX516155601	DDSHXX516266204
DDSHXX517100406	DDSHXX515182403	DDSHXX516089206
DDSHXX517247204	DDSHXX516030807	DDSHXX516098804
DDSHXX517100407	DDSHXX515182403	DDSHXX516089206
DDSHXX516118702	DDSHXX514106805	DDSHXX515147006
DDSHXX517299004	DDSHXX516121803	DDSHXX514185202
DDSHXX517104301	DDSHXX515173611	DDSHXX514190704
DDSHXX516182610	DDSHXX515033709	DDSHXX515053108
DDSHXX517001904	DDSHXX515058709	DDUSWFD13006705
DDSHXX516160501	DDSHXX515016105	DDSHXX515172806
DDSHXX516266105	DDSHXX514106803	DDSHXX515270006
DDSHXX516149702	DDSHXX515020613	DDSHXX514087112
DDSHXX516126502	DDSHXX514076309	DDSHXX515154804
DDSHXX517099801	DDSHXX515173611	DDSHXX515063908
DDSHXX517067301	DDSHXX515218401	DDSHXX516098802
DDSHXX516299306	DDSHXX515199201	DDSHXX515077506
DDSHXX517121211	DDSHXX516030807	DDSHXX515080606
DDSHXX516102911	DDSHXX514088001	DDSHXX515100810
DDSHXX516269510	DDSHXX515178101	DDSHXX514051604
DDSHXX516247102	DDSHXX515173611	DDSHXX514087110
DDSHXX517006805	DDSHXX515218303	DDSHXX513019508
DDSHXX516084309	DDSHXX515008103	DDSHXX513024702
DDSHXX517220504	DDSHXX515182403	DDSHXX515053104
DDSHXX516250702	DDSHXX515058709	DDSHXX515261308
DDSHXX517014205	DDSHXX515177005	DDSHXX515005904
DDSHXX517059104	DDSHXX516035003	DDSHXX515021802
DDSHXX517121210	DDSHXX516030807	DDSHXX515080606
DDSHXX517127905	DDSHXX515169505	DDUSWFD13006705
DDSHXX516093607	DDSHXX515020601	DDSHXX515106606
DDSHXX517151104	DDSHXX514106803	DDSHXX516148902
DDSHXX517075703	DDSHXX515173611	DDSHXX515042302
DDSHXX516263004	DDSHXX514151903	DDSHXX515270004
DDSHXX516050406	DDSHXX515014701	DDSHXX514094304
DDSHXX516202701	DDSHXX515172701	DDSHXX514059304
DDSHXX516063003	DDSHXX515008103	DDSHXX514061602
DDSHXX516182601	DDSHXX515033709	DDSHXX515053108
DDSHXX516251906	DDSHXX515177005	DDSHXX515250004
DDSHXX516187803	DDSHXX515120607	DDSHXX514136912
DDSHXX517113101	DDSHXX516098803	DDSHXX516136502
DDSHXX516076504	DDSHXX515008103	DDSHXX513016504
DDSHXX517165405	DDSHXX515196107	DDSHXX515110906
DDSHXX517081401	DDSHXX515199201	DDSHXX516097502
DDSHXX516187701	DDSHXX515120607	DDSHXX514066412
DDSHXX516196809	DDSHXX515177005	DDSHXX514043302
DDSHXX516068911	DDSHXX515008103	DDSHXX514112204
DDSHXX516287803	DDSHXX515120607	DDSHXX514101812
DDSHXX516182602	DDSHXX515033709	DDSHXX515053108
DDSHXX516184607	DDSHXX515068503	DDSHXX515077506
DDSHXX516248802	DDSHXX515169505	DDSHXX513019906
DDSHXX516182605	DDSHXX515033709	DDSHXX515053108
DDSHXX618078803	DDSHXX516244503	DDSHXX515090004
DDSHXX516226002	DDSHXX515177005	DDSHXX514179202
DDSHXX517100108	DDSHXX515261005	DDSHXX516098804
DDSHXX516084306	DDSHXX515008103	DDSHXX513024702
DDSHXX516057310	DDSHXX514070205	DDSHXX515076006
DDSHXX516271108	DDSHXX515169505	DDSHXX514049908
DDSHXX517122603	DDSHXX516030807	DDSHXX514042106
DDSHXX516145504	DDSHXX515020613	DDSHXX514059006
DDSHXX516102909	DDSHXX514088001	DDSHXX515100810
DDSHXX516129604	DDSHXX515020613	DDSHXX514086910
DDSHXX516300206	DDSHXX515120607	DDSHXX514067206
DDSHXX517006801	DDSHXX515218303	DDSHXX513019508
DDSHXX515250803	DDSHXX514106803	DDSHXX514181402
DDSHXX517140901	DDSHXX515228401	DDSHXX515041202
DDSHXX618078801	DDSHXX516244503	DDSHXX515090004
DDSHXX516263106	DDSHXX514087103	DDSHXX515152910
DDSHXX517262005	DDSHXX516131801	DDSHXX515077506
DDSHXX517010403	DDSHXX515017903	DDSHXX514046604
DDSHXX516125505	DDSHXX515008103	DDSHXX514087110
DDSHXX517064904	DDSHXX516035003	DDSHXX514089508
DDSHXX516213105	DDSHXX515204401	DDSHXX515163702
DDSHXX516053202	DDSHXX515014701	DDSHXX515063908
DDSHXX517183211	DDSHXX515177005	DDSHXX514112006
DDSHXX618078810	DDSHXX516244503	DDSHXX515090004
DDSHXX516247103	DDSHXX515173611	DDSHXX514087110
DDSHXX516045402	DDSHXX514179501	DDSHXX514050006
DDSHXX516091001	DDSHXX515020601	DDSHXX515090014
DDSHXX516177501	DDSHXX515172701	DDSHXX515077502
DDSHXX517151111	DDSHXX514106803	DDSHXX516148902
DDSHXX517247205	DDSHXX516030807	DDSHXX516098804
DDSHXX516269505	DDSHXX515178101	DDSHXX514051604
DDSHXX617097310	DDSHXX515169505	DDSHXX515029206
DDSHXX516156506	DDSHXX515033709	DDSHXX515160808
DDSHXX516268406	DDSHXX515178101	DDSHXX515053104
DDSHXX516059304	DDSHXX514179501	DDSHXX514117006
DDSHXX518046108	DDSHXX516131801	DDSHXX515218204
DDSHXX517276109	DDSHXX516131801	DDSHXX515139902
DDSHXX516057301	DDSHXX514070205	DDSHXX515076006
DDSHXX516124401	DDSHXX515020613	DDSHXX514089508
DDSHXX516076006	DDSHXX515020601	DDSHXX514066404
DDSHXX516038503	DDSHXX514179201	DDSHXX514190704
DDSHXX517166605	DDSHXX515169505	DDSHXX515103104
DDSHXX516299304	DDSHXX515199201	DDSHXX515077506
DDSHXX516125507	DDSHXX515008103	DDSHXX514087110
DDSHXX517064907	DDSHXX516035003	DDSHXX514089508
DDSHXX516146803	DDSHXX515020613	DDSHXX514051604
DDSHXX516200203	DDSHXX515172701	DDSHXX514061304
DDSHXX516071805	DDSHXX515020601	DDSHXX514136912
DDSHXX516269106	DDSHXX515169505	DDSHXX515163508
DDSHXX516185111	DDSHXX514106805	DDSHXX515151202
DDSHXX516201103	DDSHXX515172701	DDSHXX514157704
DDSHXX517247202	DDSHXX516030807	DDSHXX516098804
